key.id,value.course_code,value.sis_source_id,value.enrollment_term_id,value.workflow_state
9840,Økonomi og administrasjon kull 2019,KU_ØKB_2019_HØST,1,available
9842,Informasjonsteknologi kull 19,KU_INF_2019_HØST,1,claimed
9843,PPUALM,SP_PPUALM,1,claimed
9844,Branningeniør kull 2019,KU_ING-BRANN_2019_HØST,1,claimed
9845,PPUALMD,SP_PPUALMD,1,claimed
9846,HMS-ingeniør kull 2019,KU_ING-HMS_2019_HØST,1,claimed
9847,Studieprogramrom - PPU Yrkesfag,SP_PPUYRKD,1,available
9848,Maskiningeniør kull 2019,KU_ING-MAB_2019_HØST,1,claimed
22836,PSHR004-1 22H - 24V,UE_203_PSHR004_1_2022_HØST_1,214,available
22835,MDIP/MPUV550 (MPUV560) - Masteroppgåve,UE_203_MDIP550_1_2023_VÅR_1,212,available
9860,Master i klinisk sykepleie - Anestesi 19,KU_MA-KSA_2019_HØST,1,claimed
9861,Master i klinisk sykepleie - Barn,KU_MA-KSB_2019_HØST,1,claimed
9862,Master i klinisk sykepleie - Intensiv 19,KU_MA-KSI_2019_HØST,1,claimed
9863,Master i klinisk sykepleie - Operasjon19,KU_MA-KSO_2019_HØST,1,claimed
7213,"Enkeltemne- FØS, Sogndal, 19 V",KU_EMASF_2019_VÅR,1,claimed
7212,"Enkeltemne- FØS, Sogndal, 18H",KU_EMASF_2018_HØST,1,claimed
19285,SYKAUT,SP_SYKAUT,1,claimed
19258,SA6-503 Haugesund (2),UA_203_SA6-503_1_2022_VÅR_1_2,202,claimed
19243,DPU-MA,SP_DPU-MA,1,available
7284,"Økonomi og jus, 16H",KU_ØKOJ_2016_HØST,1,claimed
7283,Bacheloroppgåve 2019,KU_ØKOB_2016_HØST,1,available
7282,"Reiselivsledelse, 16H",KU_RLIL_2016_HØST,1,claimed
7281,"Eiendomsmegling, 16H",KU_EIMB_2016_HØST,1,claimed
19268,Prosjektledelse,KU_O15PRL_2022_VÅR,1,claimed
19267,Lean forbedringsledelse ,KU_O15LEL_2022_VÅR,1,claimed
19332,Etter- og videreutdanning FØS,KU_EVUEFØS_2022_VÅR,1,claimed
19329,Program i digital kompetanse for renovas,KU_DKR_2022_HØST,1,claimed
19356,Ph.d Enkeltemner,KU_PHDE_2022_VÅR,1,claimed
19351,Ledelse og endring,KU_B15HMS-LI_2022_VÅR,1,claimed
9970,Anestesisykepleie - Førde 19,KL_MA-KSA_2019_HØST_C,1,claimed
9971,Intensivsykepleie Bergen 19,KL_MA-KSI_2019_HØST_A,1,claimed
9972,Intensivsykepleie Haugesund 19,KL_MA-KSI_2019_HØST_B,1,claimed
7306,MAS-BRANN/MAS-BR-DEL,SP_MAS-BRANN,1,available
9974,Operasjonssykepleie Bergen 19,KL_MA-KSO_2019_HØST_A,1,claimed
7305,MAS-BR-DEL,SP_MAS-BR-DEL,1,claimed
9975,Operasjonssykepleie Haugesund 19,KL_MA-KSO_2019_HØST_B,1,claimed
9976,Operasjonssykepleie Førde 19,KL_MA-KSO_2019_HØST_C,1,claimed
9978,"Sjukepleie, 19V kull 74",KU_GRU_2019_VÅR,1,claimed
9968,Anestesisykepleie - Bergen 19,KL_MA-KSA_2019_HØST_A,1,claimed
9969,Anestesisykepleie - Haugesund 19,KL_MA-KSA_2019_HØST_B,1,claimed
22950,SYKF390-1 23V,UE_203_SYKF390_1_2023_VÅR_1,212,claimed
19379,Master i brannsikkerheit kull 2022,KU_MAS-BRANN_2022_HØST,1,claimed
19377,Master i Jordmorfag - kull 21,KL_MA-JOR_2021_HØST_A,1,claimed
19361,MARA PÅBYGG FAM KULL 2021,KL_MARA_2021_HØST_C,1,claimed
19362,MARA PÅBYGG REL KULL 2021,KL_MARA_2021_HØST_D,1,claimed
19396,Høgskulepedagogikk,KU_HSPED_2022_VÅR,1,claimed
19388,Programvareutvikling Master,KU_DPU-MA_2022_VÅR,1,claimed
19512,Vernepleie deltid 2022,KU_BVPLD_2022_HØST,1,claimed
19513,Bachelor i vernepleie,KU_BVPL_2022_HØST,1,claimed
19510,Bachelor i Radiografi,KU_BRAD_2022_HØST,1,claimed
19511,"Bachelor i sosialt arbeid, kull 2022",KU_BSAB_2022_HØST,1,claimed
19516,Master i psykisk helse- og rusarbeid 22,KU_MA-PHA_2022_HØST,1,claimed
19517,Healthy Ageing and Rehabilitation,KU_MARE_2022_HØST,1,claimed
19514,Master i klinisk fysioterapi (kull22),KU_MA-FYS_2022_HØST,1,available
19515,Master i klinisk sykepleie Helsesykepl22,KU_MA-KSH_2022_HØST,1,claimed
19501,Sykepleie Førde 22H (kull 81),KL_BSYK_2022_HØST_FORDE,1,available
19502,Sykepleie Stord kull 22,KL_BSYK_2022_HØST_STORD,1,available
19500,Sykepleie Bergen kull 2022,KL_BSYK_2022_HØST_BERGEN,1,available
19509,Bachelor i fysioterapi,KU_BFYS_2022_HØST,1,claimed
19507,"Bachelor i barnevern, kull 2022",KU_BBARN_2022_HØST,1,claimed
19508,Bachelor i ergoterapi,KU_BERG_2022_HØST,1,claimed
19505,"Bachelor i vernepleie, Bergen",KL_BVPL_2022_HØST_BERGEN,1,available
19506,"Bachelor i vernepleie, Sogndal kull 2022",KL_BVPL_2022_HØST_SOGN,1,available
19503,Vernepleie deltid Haugesund - K22,KL_BVPLD_2022_HØST_HGSD,1,available
19504,Vernepleie deltid Sogndal - kull22,KL_BVPLD_2022_HØST_SOGN,1,available
19413,Human Resource Management (HRM) i den no,KU_V15HRM_2022_VÅR,1,claimed
19411,Master i klinisk fysioterapi,KU_MA-FYS_2022_VÅR,1,claimed
19412,Bedriftsøkonomisk analyse,KU_V-NVB15_2022_VÅR,1,claimed
19410,"Etter- og videreutdanning FHS, kull 21 V",KU_EVUEFHS_2022_VÅR,1,claimed
19499,Bachelor i sosialt arbeid Sogndal kull 2022,KL_BSAB_2022_HØST_B,1,claimed
19498,Bachelor i sosialt arbeid Bergen kull 2022,KL_BSAB_2022_HØST_A,1,claimed
19495,Master i klinisk sykepleie - Intensiv 22,KU_MA-KSI_2022_HØST,1,claimed
19496,Master i klinisk sykepleie - Operasjon22,KU_MA-KSO_2022_HØST,1,claimed
19493,"Master i Jordmorfag, kull 22",KU_MA-JOR_2022_HØST,1,claimed
19494,Master i klinisk sykepleie - Anestesi 22,KU_MA-KSA_2022_HØST,1,claimed
19491,Operasjonssykepleie Førde 22,KL_MA-KSO_2022_HØST_C,1,claimed
19492,"Bachelor i sykepleie, kull 2022",KU_BSYK_2022_HØST,1,claimed
19490,Operasjonssykepleie Haugesund 22,KL_MA-KSO_2022_HØST_B,1,claimed
19488,Intensivsykepleie Førde 22,KL_MA-KSI_2022_HØST_C,1,claimed
19489,Operasjonssykepleie Bergen 22,KL_MA-KSO_2022_HØST_A,1,claimed
19486,Intensivsykepleie Bergen 22,KL_MA-KSI_2022_HØST_A,1,claimed
19487,Intensivsykepleie Haugesund 22,KL_MA-KSI_2022_HØST_B,1,claimed
19484,Anestesisykepleie Haugesund 22,KL_MA-KSA_2022_HØST_B,1,claimed
19485,Anestesisykepleie Førde 22,KL_MA-KSA_2022_HØST_C,1,claimed
19483,Anestesisykepleie Bergen 22,KL_MA-KSA_2022_HØST_A,1,claimed
19619,Informasjonsteknologi kull 2022 klasse A,KL_INF_2022_HØST_A,1,claimed
19617,Data kull 2022 klasse B,KL_DATA_2022_HØST_B,1,claimed
19615,Data kull 2022 klasse A,KL_DATA_2022_HØST_A,1,claimed
19616,"Automatisering, kull 2022 Bergen",KU_AUTB_2022_HØST,1,claimed
19614,Branningeniør kull 2022,KU_ING-BRANN_2022_HØST,1,claimed
19609,"20 FEN, GEFA, LANA",HVL20220303-DP1,1,available
19633,"Elkraftteknikk, y-veg kull 2022 Førde",KU_ELKYF_2022_HØST,1,claimed
19634,Elkrafteknikk kull 2022 Bergen,KU_ELK_2022_HØST,1,claimed
19632,"Elkraftteknikk, kull 2022 Førde",KU_ELKF_2022_HØST,1,claimed
19630,Elektronikk kull 2022,KU_EEL_2022_HØST,1,claimed
19639,"Informasjonsteknologi kull 2022, Førde",KU_INF-F_2022_HØST,1,claimed
19637,"Geologi og geofare, kull 2022",KU_GEFA_2022_HØST,1,claimed
19638,Havteknologi kull 2022,KU_HVT_2022_HØST,1,available
19635,Energiteknologi kull 2022,KU_ETK_2022_HØST,1,available
19636,"Fornybar energi, kull 2022",KU_FEN_2022_HØST,1,claimed
19622,"Automatisering, kull 2022 Haugesund",KU_AUTH_2022_HØST,1,claimed
19623,"Automatisering y-veg, kull 2022 Førde",KU_AUTYF_2022_HØST,1,claimed
19620,Informasjonsteknologi kull 2022 klasse B,KL_INF_2022_HØST_B,1,claimed
19621,"Automatisering, kull 2022 Førde",KU_AUTF_2022_HØST,1,claimed
19628,Bygg kull 2022 Bergen,KU_BYGG_2022_HØST,1,claimed
19629,Data kull 2022,KU_DATA_2022_HØST,1,claimed
19626,"Bygg, kull 2022 Førde",KU_BYGGF_2022_HØST,1,claimed
19627,"Bygg Y-veg, kull 2022 Førde",KU_BYGGYF_2022_HØST,1,claimed
19625,Automatisering Y-veg kull 2022,KU_AUTYH_2022_HØST,1,claimed
19578,Kullrom - Barnehagelærarutdanning Stord (heiltid) 2022–2025,KL_BBL_2022_HØST_STORD,1,available
19579,Sykepleie Haugesund kull 22,KL_BSYK_2022_HØST_HGSD,1,available
19577,Kullrom - Barnehagelærar Sogndal 2022–2025,KL_BBL_2022_HØST_SOGN,1,available
19574,"Barnehagelærer, klasse F",KL_BBL_2022_HØST_F,1,claimed
19575,"Barnehagelærer, klasse G",KL_BBL_2022_HØST_G,1,claimed
19573,"Barnehagelærer, klasse E",KL_BBL_2022_HØST_E,1,claimed
19570,"Barnehagelærer, klasse B",KL_BBL_2022_HØST_B,1,claimed
19571,"Barnehagelærer, klasse C",KL_BBL_2022_HØST_C,1,claimed
19568,Kullrom - BLU-deltid - Kull 2022 (Bergen),KL_BBLD_2022_HØST_BERGEN,1,available
19565,Praksis Radiografi (kull21),HVL-220210-E1-JBRU,1,available
19561,Helse- og velferdsforvaltning kull 2022,KU_HVF_2022_HØST,1,claimed
19569,"Barnehagelærer, klasse A",KL_BBL_2022_HØST_A,1,claimed
19596,Innvekslingsstudent - FIN - Bergen,KU_INT-FIN-B_2022_HØST,1,claimed
19581,"Barnehagelærer, deltid",KU_BBLD_2022_HØST,1,claimed
19582,Barnehagelærer 2022,KU_BBL_2022_HØST,1,claimed
19534,"Stomi-og kontinenssykepleie, høsten 2022",KL_MASKS_2022_HØST_F,1,claimed
19535,"Påbygg, 2022 HØST",KL_MASKS_2022_HØST_G,1,claimed
19532,"Nevrosykepleie, høsten 2022",KL_MASKS_2022_HØST_D,1,claimed
19533,"Uroterapi, høsten 2022",KL_MASKS_2022_HØST_E,1,claimed
19530,"Infeksjonssykepleie- og smittevern, høsten 2022",KL_MASKS_2022_HØST_B,1,claimed
19531,"Lungesykepleie, høsten 2022",KL_MASKS_2022_HØST_C,1,claimed
19538,Etter- og videreutdanning. Lungesykepleie. Høst 22,KL_VSKS_2022_HØST_C,1,claimed
19539,Etter-og videreutdanning. Stomi-og kontinenssykepleie. Høst 22,KL_VSKS_2022_HØST_D,1,claimed
19536,Etter- og videreutdanning. Gastrosykepleie. Høst 22,KL_VSKS_2022_HØST_A,1,claimed
19537,Etter- og videreutdanning. Infeksjonssykepleie og smittevern. Høst 22,KL_VSKS_2022_HØST_B,1,claimed
19529,"Gastrosykepleie, høsten 2022",KL_MASKS_2022_HØST_A,1,claimed
19527,Førde,KL_MASKA_2022_HØST_A,1,claimed
19528,Stord/Haugesund,KL_MASKA_2022_HØST_B,1,claimed
19554,"Problematikk og rusarbeid, 22H",KU_RUSPA_2022_HØST,1,claimed
19555,Pleie og beh. ikke-helende sår kull 2022,KU_SÅR_2022_HØST,1,claimed
19552,Vid. i Psyk helse- og rusarb kull 2022,KU_PSHR_2022_HØST,1,claimed
19553,"Psykisk helsearbeid, 22H",KU_PSYH_2022_HØST,1,claimed
19551,"Psykososialt arb barn og unge, kull 2022",KU_PSBU_2022_HØST,1,claimed
19558,"Vidutd fam.terapi og rel.arbeid, kull 22",KU_VRA_2022_HØST,1,claimed
19545,Aktiv omsorg: 22H,KU_AKOM_2022_HØST,1,claimed
19546,B-GMP,KU_B-GMP_2022_HØST,1,claimed
19543,Klinisk sykepleie - kliniske spesialitet,KU_MASKS_2022_HØST,1,claimed
19544,Etter og vid.utd. Kliniske spesialiteter,KU_VSKS_2022_HØST,1,claimed
19541,Etter- og videreudaning. Nevrosykepleie. Høst 22,KL_VSKS_2022_HØST_F,1,claimed
19542,Avansert klinisk allmennsjukepleie - kull 2022,KU_MASKA_2022_HØST,1,available
19540,Etter- og videreutdaning. Uroterapi. Høst 22,KL_VSKS_2022_HØST_E,1,claimed
19549,MSFH Kull 2022 Høst,KU_MSFH_2022_HØST,1,available
19547,"Master fam.terapi og rel.arbeid, kull 22",KU_MARA_2022_HØST,1,claimed
19548,Master i sosialvitenskap kull 2022,KU_MASO_2022_HØST,1,claimed
10488,Logistikk,KU_LOG_2019_HØST,1,claimed
22482,MS1-306/307-1 22H,UE_203_MS1-307_1_2022_HØST_1,215,available
22474,MPUV550-1 23V,UE_203_MPUV550_1_2023_VÅR_1,212,claimed
10447,PHD,KU_PHD_2019_HØST,1,claimed
10453,KK-NTS2,SP_KK-NTS2,1,claimed
22504,MAS352-1 22H,UE_203_MAS352_1_2022_HØST_1,209,available
10591,Coaching som ledelsesverktøy,KU_V-COA_2019_HØST,1,claimed
10590,Markedsføring,KU_O15MARK_2019_HØST,1,claimed
22599,PHA508-1 22H,UE_203_PHA508_1_2022_HØST_1,214,available
10556,Økonomi og adm. kull 2017,KU_ØKB_2017_HØST,1,claimed
19094,Bacheloroppgaver ved IMM 2021/22,hvl210812-e2-akv,1,available
19091,Master kunnskapsbasert praksis - Ergoterapi,KL_MA-KBP4_2021_HØST_B,1,claimed
19092,Master kunnskapsbasert praksis - Radiografi,KL_MA-KBP4_2021_HØST_C,1,claimed
19086,Kullrom Master klinisk sykepleie (ABIO) - Kull 21,hvl-210811-e1-jbru,1,available
19084,KBP på tvers - master i KBP kull 2021,hvl210811-e5-akv,1,available
19082,"Studieprogramrom - Bachelor idrett, trening og helse",SP_BIDR,1,available
19090,Master Kunnskapsbasert praksis - Helsefaglig retning,KL_MA-KBP4_2021_HØST_A,1,claimed
7009,LANA,SP_LANA,1,available
7008,GEFA,SP_GEFA,1,available
7007,FEN,SP_FEN,1,available
10660,"Sosiologi -ungd.sos, 18H",KU_UNGB_2018_HØST,1,available
7010,MACCM,SP_MACCM,1,available
10654,"Barnevern, 19H",KU_BAR_2019_HØST,1,claimed
10652,"Barnevern, 17H",KU_BAR_2017_HØST,1,claimed
10653,"Barnevern, 18H",KU_BAR_2018_HØST,1,claimed
10607,Vernepleier,KU_VPL_2018_HØST,1,claimed
10608,Vernepleier,KU_VPL_2019_HØST,1,claimed
10606,Vernepleier,KU_VPL_2017_HØST,1,claimed
19055,Bedriftsøkonomisk analyse,KU_V-NVB15_2021_HØST,1,claimed
19056,TEKFO,SP_TEKFO,1,claimed
19054,Master i klinisk sykepleie - Barn,KU_MA-KSB_2021_HØST,1,claimed
7066,TST,SP_TST,1,available
7060,18H Produksjonsteknikk,KU_MPR_2018_HØST,1,available
19046,Lean ledelse,KU_O15LEL_2021_HØST,1,claimed
19047,Kullrom - GLU 1-7 - kull 2021 (Stord),KU_MGBST_2021_HØST,1,available
19044,Addisco,KU_ADDISCO_2021_HØST,1,claimed
7095,INFO-STORD,SP_ING-MAFA,1,available
7094,ING-MAB,SP_ING-MAB,1,claimed
7090,INFO-HGSD,SP_ING-BRANN,1,available
22664,PHD950-1 23V,UE_203_PHD950_1_2023_VÅR_1,217,claimed
7029,"Geologi og geofare, 17H",KU_GEFA_2017_HØST,1,claimed
7028,"Geologi og geofare, 16H",KU_GEFA_2016_HØST,1,claimed
7026,"Fornybar energi, 18H",KU_FEN_2018_HØST,1,claimed
7025,"Fornybar energi, 17H",KU_FEN_2017_HØST,1,claimed
7024,"Fornybar energi, 16H",KU_FEN_2016_HØST,1,claimed
22659,PHD950-1 22H,UE_203_PHD950_1_2022_HØST_1,216,claimed
10679,Kull 2019 Elektro,hvl190813-e2-akv,1,available
7035,Undervannsteknologi - drift og vedlikeho,KU_UVT_2016_HØST,1,available
7034,"Landskapsplanlegging, ark. 18H",KU_LANA_2018_HØST,1,claimed
7033,"Landskapsplanlegging, ark. 17H",KU_LANA_2017_HØST,1,claimed
7032,"Landskapsplanlegging, ark. 16H",KU_LANA_2016_HØST,1,claimed
7030,"Geologi og geofare, 18H",KU_GEFA_2018_HØST,1,claimed
10677,Automatisering med robotikk 19H,KU_AUTB_2019_HØST,1,claimed
19029,Coaching som ledelsesverktøy,KU_V-COA_2021_HØST,1,claimed
19027,Markedsføring,KU_O15MARK_2021_HØST,1,claimed
19021,Master i organisasjon og ledelse,KU_MADL_2021_HØST,1,claimed
22673,MGVIT501-1 23V,UE_203_MGVIT501_1_2023_VÅR_1,211,available
9812,"Fornybar energi, 19H",KU_FEN_2019_HØST,1,claimed
9814,"Master in Climate Change Management, 19H",KU_MACCM_2019_HØST,1,available
9818,"Geologi og geofare, 19H",KU_GEFA_2019_HØST,1,claimed
9819,Allmenn maskin 19,KU_MAM_2019_HØST,1,claimed
9800,"Landskapsplanlegging, ark. 19",KU_LANA_2019_HØST,1,claimed
9801,Marinteknikk 19,KU_MMT_2019_HØST,1,claimed
9802,Elkraft 19,KU_ELK_2019_HØST,1,claimed
9804,Produksjonsteknikk 19,KU_MPR_2019_HØST,1,available
9805,Master i energi 19H,KU_ETK-MA_2019_HØST,1,claimed
9806,Energiteknologi 19H,KU_ETK_2019_HØST,1,available
9835,Øk-adm Bergen 2019,KU_ØAU3_2019_HØST,1,available
9838,Økonomi & adm kull 2019 deltid,KU_ØKBD_2019_HØST,1,claimed
9839,Informasjonsteknologi - Førde 19,KU_INF-F_2019_HØST,1,claimed
9822,Ergoterapeut kull 19,KU_GRE_2019_HØST,1,claimed
9823,Sjukepleie Stord kull 2019,KU_SYKSB_2019_HØST,1,available
9824,Fysioterapeut kull 19,KU_GRF_2019_HØST,1,claimed
9825,Master i brannsikkerheit kull 2019,KU_MAS-BRANN_2019_HØST,1,claimed
9828,"Sjukepleie, deltid, 19H, kull 75D",KU_GRUD_2019_HØST,1,claimed
7106,ØKBD,SP_ØKBD,1,claimed
10767,Sykepleier kull 19,KU_GRS_2019_HØST,1,claimed
7101,ING-HMS,SP_ING-HMS,1,available
10762,Bygg Førde 2019,KU_BYGGF_2019_HØST,1,claimed
7119,Master i energi 17H,KU_ETK-MA_2017_HØST,1,claimed
7118,Elkraft 18H,KU_ELK_2018_HØST,1,claimed
7117,Elkraft 17H,KU_ELK_2017_HØST,1,claimed
7116,Elkraft 16H,KU_ELK_2016_HØST,1,claimed
10758,E-pedagogikk,KU_B10EPED_2020_VÅR,1,claimed
7115,Elektronikk 18H,KU_EEL_2018_HØST,1,claimed
7114,Elektronikk 17H,KU_EEL_2017_HØST,1,claimed
7113,Elektronikk 16H,KU_EEL_2016_HØST,1,claimed
10753,Mastergrad i samfunnsarbeid,KU_MA-SAA_2019_HØST,1,claimed
10754,MA-SAA,SP_MA-SAA,1,available
10752,Mastergrad i samfunnsarbeid,KU_MA-SAA_2017_HØST,1,claimed
22769,PCS900-1 23V,UE_203_PCS900_1_2023_VÅR_1,212,claimed
19113,Elektro kull 2021,hvl210817-e1-akv,1,available
9791,Bioingeniør kull 19,KU_BIO_2019_HØST,1,available
9792,Kjemi 19,KU_KJE_2019_HØST,1,available
9793,Kommunikasjonsingeniør 19,KU_KOM_2019_HØST,1,claimed
9797,Data kull 19,KU_DATA_2019_HØST,1,claimed
9799,Elektronikk 19,KU_EEL_2019_HØST,1,claimed
7124,EIE-MA,SP_EIE-MA,1,available
7123,Kommunikasjonsingeniør 18H,KU_KOM_2018_HØST,1,claimed
7122,Kommunikasjonsingeniør 17H,KU_KOM_2017_HØST,1,claimed
7121,Kommunikasjonsingeniør 16H,KU_KOM_2016_HØST,1,claimed
7120,Master i energi 18H,KU_ETK-MA_2018_HØST,1,claimed
10719,"Sjukepleie, 19H kull 75",KU_GRU_2019_HØST,1,claimed
22727,OPR505-1 23V,UE_203_OPR505_1_2023_VÅR_1,212,available
19133,Data og Informasjonsteknologi kull 2021,hvl210819-e3-akv,1,available
7142,Allmenn maskin 18H,KU_MAM_2018_HØST,1,available
7141,Allmenn maskin 17H,KU_MAM_2017_HØST,1,available
7140,Allmenn maskin 16H,KU_MAM_2016_HØST,1,claimed
7159,B-GMP,KU_B-GMP_2018_HØST,1,claimed
7157,NABY,SP_NABY,1,claimed
7161,Systemisk familieterapi og nettverksarbeid 18H,KU_B60FSP_2018_HØST,1,available
7179,Systemisk familieterapi og nettverksarbeid 19H,KU_B60FSP_2019_HØST,1,available
22083,"KAR501, 502 og 503 - Høst 22 og Vår 23",UE_203_KAR501_1_2022_HØST_1,209,available
22022,INT505-1 23V,UE_203_INT505_1_2023_VÅR_1,212,available
24687,LUPEKI101 Stord  (2),UA_203_LUPEKI101_1_2023_HØST_1_2,220,claimed
24684,LUPEKI101 Bergen (1),UA_203_LUPEKI101_1_2023_HØST_1_1,220,available
24685,MGBNO501 Bergen (1),UA_203_MGBNO501_1_2023_HØST_1_1,220,available
24683,MGBEN101/MGUEN101 23H Stord,UA_203_MGBEN101_1_2023_HØST_1_2,220,available
24675,LSUD301 Sogndal (1),UA_203_LSUD301_1_2024_VÅR_1_1,221,available
24679,MGBEN101 Bergen (1),UA_203_MGBEN101_1_2023_HØST_1_1,220,available
24677,MGBNO401 Sogndal (2),UA_203_MGBNO401_1_2024_VÅR_1_2,221,claimed
24697,LUPEKI102 Stord  (2),UA_203_LUPEKI102_1_2023_HØST_1_2,220,claimed
24698,"MGB/MGUKH101 Bergen - Kunst og håndverk 1, emne 1 - H23",UA_203_MGBKH101_1_2023_HØST_1_1,220,available
24690,MGB/MGU NO501 Sogndal (2),UA_203_MGBNO501_1_2023_HØST_1_2,220,available
24693,LUPEKI102 Bergen (1),UA_203_LUPEKI102_1_2023_HØST_1_1,220,available
24694,MGBNO501 Stord (3),UA_203_MGBNO501_1_2023_HØST_1_3,220,available
22091,KAR503-1 23V,UE_203_KAR503_1_2023_VÅR_1,212,claimed
608,Masterstudenter jordmorfag 18H,KU_MA-JOR_2018_HØST,1,claimed
610,IHF,ST_0203100200,1,claimed
12603,Master brannsikkerheit deltid kull 2019,KU_MAS-BR-DEL_2020_HØST,1,claimed
624,IVD,ST_0203100300,1,claimed
623,IHO,ST_0203100100,1,claimed
24648,MGBNO201 Bergen - Klasse SAM (8),UA_203_MGBNO201_1_2023_HØST_1_8,220,available
24649,BØA113 Haugesund - Innføring i bedriftsøkonomi og regnskap  (2),UA_203_BØA113_1_2023_HØST_1_2,220,available
24642,MAT301 Bergen - Cyberfysisk nettverksteknologi (4),UA_203_MAT301_1_2024_VÅR_1_4,221,claimed
24643,MGBNO201 Bergen - Klasse NAT (7),UA_203_MGBNO201_1_2023_HØST_1_7,220,available
24640,MGBNO201 Bergen - Klasse MUS (6),UA_203_MGBNO201_1_2023_HØST_1_6,220,claimed
24641,LSU301 Stord (2),UA_203_LSU301_1_2023_HØST_1_2,220,available
24646,LSU301 Bergen for LEK301 (4),UA_203_LSU301_1_2023_HØST_1_4,220,available
24647,MAT301 Bergen - Dataingeniør (5),UA_203_MAT301_1_2024_VÅR_1_5,221,claimed
24644,BØA113 H23 Bergen - Innføring i bedriftsøkonomi og regnskap,UA_203_BØA113_1_2023_HØST_1_1,220,available
24639,BØA112 Sogndal - Organisasjon og ledelse (3),UA_203_BØA112_1_2023_HØST_1_3,220,available
24637,MAT301 Bergen - Bygg (3),UA_203_MAT301_1_2024_VÅR_1_3,221,claimed
24630,BØA112 Bergen - Organisasjon og ledelse (1),UA_203_BØA112_1_2023_HØST_1_1,220,available
24635,BØA112 Haugesund - Organisasjon og ledelse  (2),UA_203_BØA112_1_2023_HØST_1_2,220,available
682,Bioingeniør kull 18,KU_BIO_2018_HØST,1,available
24636,LSU301 Sogndal (1),UA_203_LSU301_1_2023_HØST_1_1,220,available
24633,MGBNO201 Bergen - Klasse MoH (5),UA_203_MGBNO201_1_2023_HØST_1_5,220,claimed
24634,MAT301 Bergen - Automatisering (2),UA_203_MAT301_1_2024_VÅR_1_2,221,claimed
12658,AUTH,SP_AUTH,1,claimed
12650,Øk-adm Bergen 2020,KU_ØAU3_2020_HØST,1,available
12654,"Økonomi og jus, 20H",KU_ØKOJ_2020_HØST,1,available
24664,LSU301 Bergen for LUL301/GKB301 (8),UA_203_LSU301_1_2023_HØST_1_8,220,available
24665,MAT301 Bergen - Havteknologi (9),UA_203_MAT301_1_2024_VÅR_1_9,221,claimed
24660,MAT301 Bergen - Energiteknologi (8),UA_203_MAT301_1_2024_VÅR_1_8,221,claimed
24659,LSU301 Bergen for PLLB301 (7),UA_203_LSU301_1_2023_HØST_1_7,220,available
24653,BØA113 Sogndal - Innføring i bedriftsøkonomi og regnskap  (3),UA_203_BØA113_1_2023_HØST_1_3,220,available
24654,MGBNO201 Sogndal (9),UA_203_MGBNO201_1_2023_HØST_1_9,220,available
24651,MAT301 Bergen - Elektronikk (6),UA_203_MAT301_1_2024_VÅR_1_6,221,claimed
24655,LSU301 Bergen for LKB301 (6),UA_203_LSU301_1_2023_HØST_1_6,220,available
24656,MAT301 Bergen - Elkraft (7),UA_203_MAT301_1_2024_VÅR_1_7,221,claimed
24650,LSU301 Bergen for BNF301 (5),UA_203_LSU301_1_2023_HØST_1_5,220,available
10014,Automatisering Y-veg kull 2019,KU_AUTYH_2019_HØST,1,claimed
10015,AUTYH,SP_AUTYH,1,claimed
24606,MAT301 Bergen - Kjemi (10),UA_203_MAT301_1_2024_VÅR_1_10,221,claimed
24604,MGBPR501 Sogndal (2),UA_203_MGBPR501_1_2023_HØST_1_2,220,claimed
635,IKUN,ST_0203300400,1,claimed
24609,MGBNO201 Bergen - Klasse ENG (1),UA_203_MGBNO201_1_2023_HØST_1_1,220,available
632,IIKN,ST_0203300100,1,claimed
633,IPRS,ST_0203300200,1,claimed
634,SLMT,ST_0203300300,1,claimed
12627,Kullrom - GLU 5-10 - kull 2020 (Stord),KU_MGUST_2020_HØST,1,available
12624,Kullrom - GLU 5-10 - kull 2020 (Sogndal),KU_MGUSO_2020_HØST,1,available
12621,Kullrom - GLU 5-10 - kull 2020 (Bergen),KU_MGUBE_2020_HØST,1,available
12617,Kullrom - GLU 1-7 - kull 2020 (Stord),KU_MGBST_2020_HØST,1,available
12613,Kullrom - GLU 1-7 - kull 2020 (Sogndal),KU_MGBSO_2020_HØST,1,available
12610,Kullrom - GLU 1-7 - kull 2020 (Bergen),KU_MGBBE_2020_HØST,1,available
24628,MGBNO201 Bergen - Klasse KRO (4),UA_203_MGBNO201_1_2023_HØST_1_4,220,available
24629,MAT301 Førde - Elkraft (15),UA_203_MAT301_1_2024_VÅR_1_15,221,claimed
24626,BØA111 Sogndal - Matematikk for økonomer (3),UA_203_BØA111_1_2023_HØST_1_3,220,available
24621,BØA111 Haugesund - Matematikk for økonomer (2),UA_203_BØA111_1_2023_HØST_1_2,220,available
656,Bioingeniør kull 17,KU_BIO_2017_HØST,1,available
24624,MGBNO201 Bergen - Klasse MUS/MoH/KRLE/KoH - H23,UA_203_MGBNO201_1_2023_HØST_1_3,220,available
24625,MAT301 Førde - Bygg (14),UA_203_MAT301_1_2024_VÅR_1_14,221,claimed
24622,LEK301 Bergen (2),UA_203_LEK301_1_2023_HØST_1_2,219,available
12642,PHD,KU_PHD_2020_HØST,1,claimed
24617,LEK301 Sogndal (1),UA_203_LEK301_1_2023_HØST_1_1,219,available
